time,frequency
6.35,498.3437489276544
6.355,497.5070664485017
6.36,496.0501244153461
6.365,496.23564422427137
6.37,496.72872776921804
6.375,499.14066243658243
6.38,499.712913955307
6.385,498.4297039719188
6.39,498.5068165968687
6.395,498.72731973101105
6.4,497.74796761454974
6.405,500.290366136995
6.41,498.4665256980711
6.415,497.169506540679
6.42,498.4635940170199
6.425,495.4155088898876
6.43,497.9816507667405
6.435,492.08197026723803
6.44,493.4540613825082
6.445,494.7838340041397
6.45,491.73232547773483
6.455,488.7965421051086
6.46,491.1002301867051
6.465,489.49451718325236
6.47,481.9428108117332
6.475,480.16432641188425
6.48,482.4441657153595
6.485,486.0642694696591
6.49,487.01836324825246
6.495,486.4008442818512
6.5,487.07207118456085
6.505,485.8389680535443
6.51,484.72988626581594
6.515,482.4018019746049
6.52,485.75510864865925
6.525,483.62840329560015
6.53,488.8484756650363
6.535,487.7568692331358
6.54,482.94313386638675
6.545,487.2601830420577
6.55,485.12493513577533
6.555,486.4468259069826
6.56,488.2397683329123
6.565,489.0643563046953
6.57,487.00870068768603
6.575,488.51998749146634
6.58,484.50212341506824
6.585,489.48864526994186
6.59,485.6097168540848
6.595,485.66409664450333
6.6,482.3708269184396
6.605,484.64201771430714
6.61,484.75286588418305
6.615,486.1683892228739
6.62,484.5143020088546
6.625,485.96406201273464
6.63,482.7334581677276
6.635,487.38768565281896
6.64,486.92378498054114
6.645,484.44984282515674
6.65,486.52380539493004
6.655,486.604564858492
6.66,485.4082669475313
6.665,485.6028774315725
6.67,485.3231707862394
6.675,487.27068172557296
6.68,486.9161626265531
6.685,484.59821785978835
6.69,487.509099556677
6.695,483.8324927425827
6.7,485.5387683913303
6.705,483.6771034937048
6.71,482.472417084578
6.715,483.05992671621743
6.72,483.90807688458545
6.725,482.7791279700667
6.73,479.9093486544901
6.735,482.14977464088486
6.74,482.48557521269186
6.745,483.7193494590528
6.75,483.7425630145329
6.755,486.1957676914921
6.76,486.6209810431494
6.765,484.04918920020333
6.77,484.1546722353755
6.775,485.8304291034794
6.78,487.0646129888907
6.785,484.37025453731627
6.79,485.6542481405236
6.795,482.5840912920024
6.8,485.6651652981241
6.805,482.41086873667496
6.81,485.1570634204213
6.815,484.4890430474064
6.82,486.79538607966174
6.825,485.8668994976721
6.83,484.0199619327327
6.835,483.1935258413272
6.84,486.0821077359539
6.845,483.91853364524565
6.85,485.43306188040464
6.855,485.7751904408938
6.86,484.29566093839253
6.865,488.3900898336595
6.87,489.0937130592779
6.875,487.5545138521785
6.88,488.4628664151678
6.885,488.672764945791
6.89,486.2590011417343
6.895,486.42838979392627
6.9,487.4083316853587
6.905,487.9970392970983
6.91,487.2475230617777
6.915,486.4646701359673
6.92,489.1682824446289
6.925,487.0004833208343
6.93,486.3764332792425
6.935,482.960558398133
6.94,485.5241535130815
6.945,485.9545329594826
6.95,483.6388477471489
6.955,487.4752802614923
6.96,486.5768742267137
6.965,486.66469219795147
6.97,487.469281638298
6.975,485.02795409903507
6.98,489.3276199134281
6.985,486.8262320199014
6.99,489.25440490976456
6.995,488.9504840703847
7.0,488.7699911706181
7.005,489.00970851631854
7.01,490.1103128306767
7.015,487.6848728382456
7.02,487.6368349561247
7.025,489.02283200199054
7.03,487.9006959459025
7.035,487.9170247169581
7.04,486.2421104507978
7.045,487.3332349403229
7.05,487.6345693920331
7.055,488.24307154345945
7.06,488.72835513492856
7.065,489.02969577460465
7.07,489.171756963222
7.075,488.2815774687455
7.08,488.3856857783033
7.085,489.8860102923023
7.09,489.0012798530189
7.095,489.66865190751145
7.1,489.83374605969533
7.105,491.6369581473037
7.11,491.0013072145981
7.115,490.5111938030616
7.12,492.11668192069624
7.125,492.21510769561746
7.13,493.2000763584339
7.135,493.34847631624444
7.14,492.6517848816129
7.145,492.02415632175223
7.15,490.3172871558079
7.155,489.59584036159765
7.16,487.73188049512163
7.165,486.6262555761616
7.17,488.19073651019363
7.175,490.51851934839453
7.18,487.9691476522965
7.185,489.20414186058304
7.19,489.19395375136725
7.195,490.35630264192883
7.2,489.6920245114987
7.205,489.4923108515949
7.21,488.68284904090467
7.215,488.9937267562035
7.22,488.6642707976813
7.225,489.5780471003464
7.23,489.85118261815
7.235,487.57216921503476
7.24,485.9167013441961
7.245,487.9057890055125
7.25,487.30249562415963
7.255,486.9623574204164
7.26,486.4667054282567
7.265,484.2868940014029
7.27,486.06879182635225
7.275,483.34829211098315
7.28,486.7087561105898
7.285,483.8291881502612
7.29,485.48619840274415
7.295,484.48876223682237
7.3,485.1650829313305
7.305,484.96384212639083
7.31,486.84535963212335
7.315,488.8897679904979
7.32,488.37881760108144
7.325,487.8784238036632
7.33,485.9371669763702
7.335,487.22591415749054
7.34,486.3096379947448
7.345,484.3821596868642
7.35,484.68875802132817
7.355,485.338839843267
7.36,485.7871109118056
7.365,487.63833313291275
7.37,486.32986769135096
7.375,486.89626293073377
7.38,488.8495301806441
7.385,488.8853852382464
7.39,488.2470192358206
7.395,488.6640326445896
7.4,487.7630496978487
7.405,487.96446545476385
7.41,488.1526071157432
7.415,488.1456210471264
7.42,487.2098218462119
7.425,487.76935912175503
7.43,486.1643901016073
7.435,484.43282019390733
7.44,486.2999368707347
7.445,485.74758471290727
7.45,485.83975283929965
7.455,487.00661611385664
7.46,486.89517705254946
7.465,484.5986468521697
7.47,485.69926185506984
7.475,487.93654704785354
7.48,487.6333461037706
7.485,488.1107064017683
7.49,487.71558421298107
7.495,489.85916792904936
7.5,489.33565398082607
7.505,489.47930337027145
7.51,492.0660782323722
7.515,491.8403658876641
7.52,495.64595546014124
7.525,496.54682123484787
7.53,497.69162527663707
7.535,500.3962670863829
7.54,499.78698777104245
7.545,499.892634169845
7.55,498.1668715687976
7.555,498.68389928378303
7.56,496.7503348961466
7.565,496.7767563236181
7.57,494.5001599328189
7.575,493.1937890175344
7.58,492.17559116897513
7.585,492.0870835789239
7.59,490.81232176650184
7.595,487.9220402282815
7.6,487.7518676356201
7.605,486.1545126573264
7.61,485.34735010040737
7.615,485.4746868605098
7.62,484.44099973806345
7.625,486.10054634539966
7.63,485.1024028748127
7.635,485.4348462193431
7.64,484.9320128351281
7.645,484.3425121570252
7.65,485.71594704428344
7.655,484.6365847389049
7.66,485.3820056387947
7.665,485.3561903144628
7.67,485.190282025145
7.675,485.61611237228215
7.68,485.27850174307997
7.685,483.6276802828448
7.69,486.87559260682025
7.695,487.6812352135433
7.7,486.72491199054906
7.705,488.0393809769395
7.71,490.428931180519
7.715,491.6372822347686
7.72,493.5232345988364
7.725,494.64373473360655
7.73,495.05150487219
7.735,497.07828057953805
7.74,499.7384947826905
7.745,503.8548907923922
7.75,513.8006069290467
7.755,511.1773205937482
7.76,501.8212716720348
7.765,501.26394919951906
7.77,496.81984148869185
7.775,488.3382350908172
7.78,493.7890674330228
7.785,493.37098438585707
7.79,485.89976987401354
7.795,496.04192631957096
7.8,486.4178403342324
7.805,500.89652326843316
7.81,452.63322370234323
7.815,457.883484051765
7.82,514.4136160891964
7.825,458.9156919298706
7.83,437.13404071152206
7.835,0.0
7.84,0.0
7.845,0.0
7.85,0.0
7.855,0.0
7.86,0.0
7.865,0.0
7.87,0.0
7.875,0.0
7.88,0.0
7.885,0.0
7.89,0.0
7.895,0.0
7.9,0.0
7.905,0.0
7.91,0.0
7.915,0.0
7.92,0.0
7.925,0.0
7.93,0.0
7.935,0.0
7.94,0.0
7.945,0.0
7.95,0.0
7.955,0.0
7.96,0.0
7.965,0.0
7.97,0.0
7.975,0.0
7.98,0.0
7.985,0.0
7.99,0.0
7.995,0.0
8.0,0.0
8.005,0.0
8.01,0.0
8.015,0.0
8.02,0.0
8.025,0.0
8.03,0.0
8.035,0.0
8.04,0.0
8.045,0.0
8.05,0.0
8.055,0.0
8.06,0.0
8.065,0.0
8.07,0.0
8.075,0.0
8.08,0.0
8.085,0.0
8.09,0.0
8.095,0.0
8.1,0.0
8.105,0.0
8.11,0.0
8.115,0.0
8.12,0.0
8.125,0.0
8.13,0.0
8.135,0.0
8.14,0.0
8.145,0.0
8.15,0.0
8.155,0.0
8.16,0.0
8.165,0.0
8.17,0.0
8.175,0.0
8.18,0.0
8.185,0.0
8.19,0.0
8.195,0.0
8.2,0.0
8.205,0.0
8.21,0.0
8.215,0.0
8.22,0.0
8.225,0.0
8.23,0.0
8.235,0.0
8.24,0.0
8.245,0.0
8.25,0.0
8.255,0.0
8.26,0.0
8.265,0.0
8.27,0.0
8.275,0.0
8.28,0.0
8.285,0.0
8.29,0.0
8.295,0.0
8.3,0.0
8.305,0.0
8.31,0.0
8.315,220.96595606281645
8.32,227.72740712055153
8.325,229.4386727248384
8.33,231.91089146709808
8.335,233.33743267262304
8.34,235.95468119225774
8.345,234.48581191787193
8.35,238.11412471759056
8.355,239.64832014113574
8.36,239.2528312005738
8.365,241.91297747026826
8.37,243.40675512904818
8.375,243.12110918404824
8.38,242.61024798763856
8.385,243.81707986116731
8.39,245.21095423335194
8.395,247.0544026969351
8.4,246.79791337775674
8.405,248.3055801296689
8.41,249.78090560221997
8.415,253.23155453193797
8.42,254.58785039264632
8.425,254.31432185496575
8.43,257.0577586186112
8.435,257.1293380904367
8.44,257.0495836367676
8.445,258.54768680392823
8.45,257.7262740178818
8.455,260.38358927738705
8.46,258.3870562557516
8.465,256.0530405846302
8.47,255.88520572499928
8.475,253.83344297764114
8.48,253.6838566731705
8.485,254.76625200056736
8.49,254.97914364771702
8.495,254.99082481207856
8.5,254.9542557080289
8.505,256.07427095673665
8.51,256.00013879876724
8.515,256.3543193780176
8.52,256.1677288455938
8.525,255.54998105415007
8.53,255.8207929743368
8.535,256.44940508687654
8.54,255.8839045003792
8.545,256.3840995803419
8.55,255.86760161115598
8.555,257.14443622302133
8.56,254.7136284473631
8.565,256.1761969409755
8.57,254.7828115514902
8.575,257.44522412869094
8.58,257.3747988602902
8.585,255.89280430502686
8.59,257.20917144785244
8.595,256.82504986868054
8.6,257.30680491045484
8.605,258.63045856069067
8.61,259.23513923130776
8.615,259.62884120389873
8.62,259.42462557404656
8.625,260.5704782182109
8.63,261.65887203792926
8.635,260.290243883158
8.64,260.2088073943724
8.645,260.4406835017815
8.65,261.08567223683343
8.655,261.17928282552776
8.66,260.2137559553724
8.665,259.15825222125136
8.67,258.5762817351698
8.675,258.5723822763796
8.68,258.4124371656802
8.685,257.5235131408016
8.69,257.28481405393376
8.695,256.70027127658466
8.7,256.7396898461886
8.705,256.9987258056022
8.71,257.6155618322734
8.715,257.2181877613495
8.72,258.282185248204
8.725,260.97726359506834
8.73,262.16995672055685
8.735,259.2978778039505
8.74,255.73322475898553
8.745,257.0124738689449
8.75,254.92785347729415
8.755,255.16307528624927
8.76,256.19772634104305
8.765,254.03475168800074
8.77,254.1642328223943
8.775,254.6683978297344
8.78,256.24784808838535
8.785,253.7444774441535
8.79,237.1621016154336
8.795,254.27102340069524
8.8,249.51693393719071
8.805,247.10992771070082
8.81,245.3790522486935
8.815,249.23109752569508
8.82,255.11739612581806
8.825,256.56182501798105
8.83,252.49017741720016
8.835,248.6934009024207
8.84,248.21878579667523
8.845,245.2964616338925
8.85,246.38610541057602
8.855,251.42519613181253
8.86,247.96107343286693
8.865,243.67253793692421
8.87,243.0880392375374
8.875,257.4282150171569
8.88,255.77510154330983
8.885,0.0
8.89,0.0
8.895,0.0
8.9,0.0
8.905,0.0
8.91,0.0
8.915,0.0
8.92,0.0
8.925,270.4448627358442
8.93,267.021959269086
8.935,269.5526008697826
8.94,268.6138090758502
8.945,270.1344335280051
8.95,269.26457711141086
8.955,269.2500432192164
8.96,267.8600530232382
8.965,268.2407427370645
8.97,266.7736612982496
8.975,265.61251629958394
8.98,266.3491135808236
8.985,264.70608455062364
8.99,264.52629668885464
8.995,263.54519661212663
9.0,262.98720793935456
9.005,262.4573134821618
9.01,262.11991013474164
9.015,262.68915700909184
9.02,261.9907268252361
9.025,263.16473782648586
9.03,261.4042563925473
9.035,260.8686854096865
9.04,261.37799560548467
9.045,260.54998839355443
9.05,260.6220767417567
9.055,260.65221377945903
9.06,260.73691150410457
9.065,260.54647981544963
9.07,260.08055617257395
9.075,260.56542796154304
9.08,259.40727208359067
9.085,259.3873332640661
9.09,258.95315075606044
9.095,258.4305028928827
9.1,258.15801399448554
9.105,258.8987696587409
9.11,258.7722881381748
9.115,258.39892311902753
9.12,258.135756345026
9.125,258.67734248589
9.13,257.88619166149266
9.135,258.900501806109
9.14,257.78558058791145
9.145,258.2847298114915
9.15,260.6262240073601
9.155,259.2650571245983
9.16,259.91966327428526
9.165,260.2518030729457
9.17,258.8759651669683
9.175,261.3888168341388
9.18,260.80626520618495
9.185,255.66708217612515
9.19,251.87680144089867
9.195,250.56301991084104
9.2,248.88403801730564
9.205,247.53465447286246
9.21,239.71007080241725
9.215,246.64190758304116
9.22,253.83145463641958
9.225,251.16467390950447
9.23,256.1619226189237
9.235,240.93581836134112
9.24,255.73900207735667
9.245,267.2871906780468
9.25,263.48604676748516
9.255,265.1802764024369
9.26,265.39639717428474
9.265,263.3352795397276
9.27,263.200802439501
9.275,262.0760768650622
9.28,261.56467039611493
9.285,261.9085368519667
9.29,261.13933119898417
9.295,259.31322493928405
9.3,261.54486805193227
9.305,261.23719602539387
9.31,259.33011113102134
9.315,260.85008012296413
9.32,260.67165712115667
9.325,259.50011374814926
9.33,260.16138048961574
9.335,259.7467200204951
9.34,261.72137364162
9.345,257.90180622090276
9.35,257.8503237103589
9.355,260.68987662682287
9.36,255.77443745667404
9.365,253.22099960622157
9.37,247.05009919049044
9.375,250.79288033139377
9.38,236.1496010889138
9.385,245.9968920543888
9.39,253.74548139452625
9.395,256.9846110612987
9.4,267.3720354500744
9.405,262.5310273565419
9.41,261.62941500715743
9.415,263.2772024533236
9.42,260.99317987776067
9.425,258.33789365072977
9.43,262.15923445442417
9.435,260.2189988485271
9.44,259.6368042197239
9.445,263.73574907200305
9.45,260.7675759328365
9.455,258.9124754321647
9.46,263.30577732556003
9.465,258.23124366937054
9.47,261.02424617877483
9.475,263.43426816313684
9.48,259.0631328770823
9.485,259.89189200677174
9.49,262.5248656055904
9.495,257.6164049747146
9.5,260.62913745553925
9.505,259.4769272735748
9.51,256.00400638217764
9.515,261.48357409671655
9.52,258.2478314609759
9.525,256.523565975336
9.53,259.57001762821733
9.535,258.01877723413753
9.54,257.1632153940833
9.545,259.97641845619967
9.55,258.0002544089005
9.555,255.8461555440136
9.56,262.7498876879329
9.565,255.68092651284283
9.57,265.46990017660175
9.575,261.7351381386707
9.58,259.03342595664253
9.585,262.6578950073363
9.59,263.4699403504069
9.595,259.09844045682013
9.6,267.1292334752648
9.605,263.52285783491976
9.61,260.82442013928784
9.615,266.45722562475396
9.62,265.57548421134027
9.625,260.02588168362036
9.63,266.74913170831553
9.635,260.43056258016105
9.64,257.82167391782133
9.645,253.7188768057034
9.65,255.39100229785646
9.655,254.8993821229202
9.66,263.8937880497722
9.665,265.33270028666
9.67,0.0
9.675,182.92176036008684
9.68,242.51175743685914
9.685,237.8613414041344
9.69,254.84669234609026
9.695,275.5609416479127
9.7,289.48450823082936
9.705,290.30057520769134
9.71,287.76574433888175
9.715,286.6805233382276
9.72,295.56224816892694
9.725,293.984303777418
9.73,289.80352049498856
9.735,295.77415852043885
9.74,292.92571666330315
9.745,294.66318990819144
9.75,292.33309304888365
9.755,296.5954172551099
9.76,298.76404559992085
9.765,292.9808457692881
9.77,292.88186203235125
9.775,292.2065850361257
9.78,297.56981665070816
9.785,291.01036238959705
9.79,287.94994419081553
9.795,285.7989646866522
9.8,285.3787144768785
9.805,285.9612138517492
9.81,286.02088206068936
9.815,291.64624052043524
9.82,285.62640925312127
9.825,282.7122335547781
9.83,293.5967865631337
9.835,292.16154345483784
9.84,283.30620468910007
9.845,293.5849500958719
9.85,296.17020157573785
9.855,295.14217052964113
9.86,299.2856829505564
9.865,302.4416809972708
9.87,0.0
9.875,303.446543308781
9.88,296.63250938105676
9.885,307.31768449804883
9.89,314.2304780427427
9.895,317.86155122276665
9.9,317.6673992877238
9.905,316.7876080032044
9.91,315.1190244546865
9.915,316.4739883745747
9.92,324.0857192206274
9.925,320.4897008888092
9.93,326.5586847647226
9.935,320.57103719847623
9.94,318.25314504288576
9.945,326.1459366927011
9.95,319.3530735256932
9.955,322.9274275136213
9.96,320.33200012160853
9.965,319.9332929533884
9.97,319.4534025856511
9.975,319.74922933141727
9.98,315.794120296163
9.985,316.5337237550165
9.99,318.47941198696196
9.995,315.82393186856444
10.0,313.24387625208914
10.005,319.37071682079136
10.01,313.89912112621164
10.015,315.0649603515859
10.02,314.5143810651179
10.025,316.47401807573476
10.03,315.8116849078034
10.035,318.28805655405125
10.04,313.0277675924922
10.045,315.4701573099014
10.05,317.0146857257248
10.055,313.9332287221859
10.06,314.58835123242255
10.065,317.9116031891574
10.07,314.207774599375
10.075,318.24498336873006
10.08,317.9965842736098
10.085,324.790484868437
10.09,322.6610191543894
10.095,324.41032479983187
10.1,322.010443512176
10.105,326.16224651010265
10.11,329.43296474782426
10.115,327.418582410898
10.12,325.6254058376993
10.125,327.79839025432443
10.13,327.49733360297506
10.135,327.5593922850778
10.14,328.2024899583391
10.145,328.04415527901784
10.15,333.9553494275849
10.155,326.68841211222696
10.16,323.21099426733923
10.165,0.0
10.17,0.0
10.175,0.0
10.18,0.0
10.185,0.0
10.19,0.0
10.195,0.0
10.2,373.7163248091145
10.205,370.2363744883004
10.21,367.3697983985676
10.215,375.69739377031266
10.22,379.15920033544023
10.225,381.9763525562745
10.23,380.99468652648017
10.235,383.93570681516417
10.24,387.07983222528526
10.245,390.1668751784355
10.25,392.93041453581674
10.255,394.30883100062726
10.26,393.5367199650475
10.265,393.9473449555046
10.27,400.4767066095495
10.275,406.0967872090407
10.28,402.1888300224414
10.285,408.7323036972436
10.29,412.1079329470906
10.295,412.28157108777646
10.3,412.5646924845827
10.305,412.20689352888917
10.31,415.6082981569628
10.315,418.15624564089643
10.32,418.45632327893424
10.325,422.55528813056037
10.33,423.10852520924635
10.335,422.4300362828503
10.34,422.2535919475143
10.345,422.42957933555795
10.35,418.47152993329445
10.355,419.528621479295
10.36,419.28468717324785
10.365,418.98764575573983
10.37,417.06301977682097
10.375,413.59210619509275
10.38,411.326125955217
10.385,411.7714385848714
10.39,413.5322734162064
10.395,413.14850017848113
10.4,412.75051311453257
10.405,412.74028951541527
10.41,412.9870042787715
10.415,412.47853452589527
10.42,412.9215963684032
10.425,412.5818163018929
10.43,412.4081211824931
10.435,415.4430204463814
10.44,415.8889517307186
10.445,417.27557505309176
10.45,421.232441672232
10.455,422.0039113637551
10.46,424.3355490416946
10.465,427.36294323465336
10.47,430.9276649604244
10.475,437.70166396281564
10.48,443.2385563894883
10.485,443.6808550346359
10.49,440.5044743761571
10.495,440.0175284070216
10.5,441.43277326546945
10.505,444.92418643110125
10.51,448.1705626159961
10.515,452.82348476639856
10.52,452.2450903261418
10.525,449.75174634682924
10.53,448.74206264589776
10.535,448.8216091307795
10.54,449.0448295477554
10.545,448.9518765290391
10.55,447.5225304038454
10.555,446.58450233104986
10.56,446.1241453551627
10.565,447.066223479337
10.57,446.3803356237113
10.575,445.1856706635757
10.58,446.18329155392047
10.585,445.6501837313629
10.59,445.8607902760239
10.595,446.44551253248716
10.6,446.3087853493334
10.605,447.21020397066894
10.61,446.9428427739283
10.615,448.0776233530397
10.62,447.3014795694365
10.625,447.300031370599
10.63,448.31025009842676
10.635,451.23092005848196
10.64,448.6530344425448
10.645,448.3337092517941
10.65,450.3278727688582
10.655,449.544412198029
10.66,449.43995575390704
10.665,447.9371825087209
10.67,447.0875210275437
10.675,447.2626045289388
10.68,447.60934432463944
10.685,446.3148288336669
10.69,444.4758793189112
10.695,445.3217204556717
10.7,445.6387175392683
10.705,443.44066558436555
10.71,443.8357158406718
10.715,444.78599358054964
10.72,441.90535288221895
10.725,445.134175458459
10.73,443.65797132501683
10.735,442.2043613376418
10.74,439.15081767665225
10.745,441.479027375479
10.75,441.54642165760526
10.755,440.41642571491013
10.76,440.3036784721424
10.765,442.0057039080091
10.77,440.8894469184085
10.775,441.68073376415083
10.78,441.3448755018719
10.785,442.45678614250096
10.79,440.9546715489104
10.795,440.47332515235826
10.8,441.46080626355763
10.805,439.4693636498047
10.81,442.06859095623633
10.815,441.4054517280301
10.82,439.03698023475835
10.825,440.32203955695434
10.83,440.7701156366915
10.835,441.83527397056474
10.84,440.8195426067896
10.845,440.62007027291804
10.85,441.9044531399248
10.855,442.23782708508645
10.86,442.8658329743155
10.865,441.0434538432597
10.87,442.508017309863
10.875,443.2969646516734
10.88,443.239606846547
10.885,444.7523215196112
10.89,444.05287138065177
10.895,445.72947170203724
10.9,446.1866100051416
10.905,447.97843860282484
10.91,448.14510831363486
10.915,447.3880486450512
10.92,447.46567516228396
10.925,447.55176429135133
10.93,446.6494264804848
10.935,445.4602254372286
10.94,444.03495490568355
10.945,443.4141277839221
10.95,443.0126858325199
10.955,443.92309770846856
10.96,442.42218618848284
10.965,441.60097000700034
10.97,441.4486060391937
10.975,444.09967668305495
10.98,443.7330143873961
10.985,443.33429676513674
10.99,444.42580076156435
10.995,442.5419343440448
11.0,444.5124990493585
11.005,446.1357702590191
11.01,445.652116481745
11.015,443.5749739287304
11.02,445.89597948186696
11.025,445.25570071502807
11.03,444.95417272231845
11.035,447.0128869410076
11.04,446.1088041128589
11.045,444.509345142195
11.05,444.9746456905212
11.055,444.68238066778486
11.06,443.6300138543657
11.065,444.01367219702905
11.07,443.10669658158736
11.075,441.7823503176051
11.08,440.82993540510387
11.085,439.4998474368877
11.09,441.28164106403625
11.095,440.47391857534143
11.1,442.9928457612385
11.105,441.08448084670897
11.11,441.9019822483009
11.115,441.77221604319107
11.12,441.31464938007235
11.125,440.96738633809883
11.13,444.2331768503297
11.135,442.7303907619576
11.14,443.60877297890784
11.145,444.02527183191773
11.15,443.29864034565816
11.155,442.7300044824218
11.16,443.7853400217129
11.165,445.20266562466094
11.17,445.18033843100915
11.175,444.60529278075876
11.18,443.4787955989066
11.185,444.0068143962113
11.19,443.70788346408847
11.195,442.9989211187125
11.2,442.1178359645265
11.205,443.0914998200949
11.21,441.95777083271287
11.215,440.93205073241563
11.22,440.76103303499406
11.225,439.4501719865376
11.23,441.3780080264086
11.235,440.85655903394047
11.24,440.7610108517582
11.245,442.9385075874095
11.25,444.2810958044898
11.255,444.9282029221959
11.26,442.79287692908224
11.265,444.3891278914621
11.27,441.26388582568495
11.275,440.9095034970603
11.28,441.758525761605
11.285,439.0486397232567
11.29,439.6418532462944
11.295,440.8822171727506
11.3,439.9588120965796
11.305,440.7720957969405
11.31,442.7484345036024
11.315,440.5027645523027
11.32,439.61929999517423
11.325,441.66419111003745
11.33,439.1427752022643
11.335,439.56553163662176
11.34,440.1785779526269
11.345,439.18955625335394
11.35,439.126444289744
11.355,440.65840281354673
11.36,439.9859775140201
11.365,441.0746157668288
11.37,442.2135820638744
11.375,443.05269359609207
11.38,443.26079243699667
11.385,442.75176949902084
11.39,443.75038966280476
11.395,443.01561709613816
11.4,442.22151317067693
11.405,443.48552450277833
11.41,442.65063918673053
11.415,443.88690932151576
11.42,443.4188869872926
11.425,445.36842626702565
11.43,445.09243222904274
11.435,446.9245939987024
11.44,444.6860175536249
11.445,447.7692087471797
11.45,446.9571404668007
11.455,446.17136011181054
11.46,445.2681076514023
11.465,446.656526505311
11.47,445.4281165929975
11.475,445.34149342118866
11.48,444.2584666692707
11.485,443.60946138891546
11.49,442.88150834113566
11.495,443.9349967677362
11.5,442.4931207952648
11.505,443.29826890676674
11.51,444.38515959923495
11.515,443.9134943582209
11.52,443.59701186631656
11.525,444.95342376281155
11.53,444.35474896591114
11.535,444.5470911451984
11.54,442.8475672924774
11.545,444.3511620407178
11.55,442.96993556899224
11.555,442.4146949495095
11.56,443.25245101654014
11.565,441.61190627060944
11.57,440.56982656442653
11.575,439.6276347100931
11.58,439.71049368194053
11.585,440.88059979200943
11.59,439.2804056764745
11.595,438.7973840081029
11.6,440.51947561043784
11.605,441.464979654077
11.61,443.7088228630399
11.615,440.4905873073661
11.62,439.91136954468
11.625,438.0320236014022
11.63,438.1159432385834
11.635,436.65694931409536
11.64,437.97645059438423
11.645,436.7744605905485
11.65,439.0571612561162
11.655,441.4459144846859
11.66,440.24756893763526
11.665,443.32655740984
11.67,443.08562883048944
11.675,443.9932500417998
11.68,446.26477753807717
11.685,445.81639911355575
11.69,444.81710329351785
11.695,443.1770579402109
11.7,443.3365126628319
11.705,445.03172933010035
11.71,441.7534565903021
11.715,440.29664413794774
11.72,442.2657702985147
11.725,442.3425057430278
11.73,441.6323102869113
11.735,441.615374109231
11.74,440.4190501124408
11.745,442.1602905728887
11.75,441.33847024207245
11.755,439.91619379393563
11.76,438.47121515913506
11.765,440.3772389875216
11.77,437.15644912575704
11.775,438.4935169560987
11.78,437.0862002373986
11.785,438.748504925464
11.79,439.40379520134786
11.795,437.76370912291605
11.8,436.1454937219024
11.805,439.260025289269
11.81,440.0473959726578
11.815,441.31472119520987
11.82,442.5795993451689
11.825,441.91001201834393
11.83,442.27183562985016
11.835,442.7894341278005
11.84,444.03320981372957
11.845,441.9620728706151
11.85,440.5231478813834
11.855,443.143023123321
11.86,439.87540758713135
11.865,438.81432506281726
11.87,437.59249938544855
11.875,436.541853597388
11.88,434.56667644064424
11.885,434.1559710387824
11.89,432.87296728462024
11.895,431.28071251977406
11.9,429.16458132903057
11.905,427.69509601894976
11.91,425.10249281813753
11.915,423.61549207669117
11.92,421.3539795974984
11.925,419.0690524404537
11.93,414.50781103540265
11.935,412.2277552153061
11.94,407.9670230290277
11.945,403.0801150935465
11.95,404.7187238590454
11.955,405.71595946581465
11.96,407.411868786757
11.965,409.71925803341554
11.97,407.9592354420745
11.975,406.90626308514516
11.98,407.2737440929546
11.985,405.59327184599096
11.99,405.866977932112
11.995,408.9243442436437
12.0,414.55341112088774
12.005,415.3454744243879
12.01,415.849941679352
12.015,418.55705550039505
12.02,419.2999943678304
12.025,421.1878462713696
12.03,422.15321786846886
12.035,425.8004274492369
12.04,429.746091948127
12.045,432.0688281919341
12.05,437.8568818677609
12.055,442.02587236666716
12.06,441.66952686465964
12.065,439.97756240802437
12.07,439.7566987802683
12.075,440.6494673487113
12.08,440.94803473607664
12.085,444.0412818059638
12.09,445.3499991095236
12.095,447.35911634640416
12.1,444.56105188442643
12.105,439.66537295504116
12.11,436.59818775076866
12.115,435.13688782525895
12.12,437.11590123794053
12.125,436.0545555419331
12.13,436.8276056117977
12.135,437.2986943748317
12.14,435.5806556205259
12.145,434.3512520001168
12.15,434.6156674597408
12.155,435.6635637095262
12.16,434.2460138324572
12.165,434.76630197230145
12.17,432.6778219468614
12.175,431.63525939078346
12.18,431.4526763578299
12.185,430.4835672444374
12.19,428.5571342734878
12.195,425.8491897051809
12.2,424.36437484978006
12.205,420.8796947251006
12.21,417.9209940117122
12.215,413.7024398597046
12.22,409.7729560741934
12.225,405.4844737611991
12.23,403.3991571290131
12.235,401.65873779664116
12.24,403.47884826103524
12.245,403.6237696366163
12.25,403.65592874593807
12.255,402.01908743410894
12.26,397.02808520264614
12.265,392.4399169613384
12.27,395.67937961427094
12.275,395.17322018754396
12.28,397.732235060032
12.285,399.16757313613635
12.29,400.530198644549
12.295,402.18268005860205
12.3,401.90893527923976
12.305,402.637503156139
12.31,401.18265907899706
12.315,402.22387290157866
12.32,401.66860724187086
12.325,399.33357176730544
12.33,399.55983835123976
12.335,398.7693548119879
12.34,398.55300954785713
12.345,399.09989816076916
12.35,397.8571675961527
12.355,397.4939060369716
12.36,397.15542610633855
12.365,396.0772305481899
12.37,396.7796447291712
12.375,394.1455011105221
12.38,393.9447087228595
12.385,392.98659111249714
12.39,393.9204153557472
